SummonerMatchId,SummonerFk,MatchFk,ChampionFk
11280,327,EUW1_7093414301,21
11281,327,EUW1_7093388565,21
11282,327,EUW1_7091781902,51
11283,328,EUW1_7564309312,876
11284,328,EUW1_7564271649,131
11285,328,EUW1_7564226057,233
11286,328,EUW1_7564183960,77
11287,328,EUW1_7564140787,59
11288,328,EUW1_7564107474,876
11289,328,EUW1_7564076344,131
11290,328,EUW1_7564046826,77
11291,328,EUW1_7564012386,77
11292,328,EUW1_7563978024,233
11293,328,EUW1_7563970869,77
11294,328,EUW1_7563938299,77
11295,328,EUW1_7563913352,77
11296,328,EUW1_7563900247,83
11297,328,EUW1_7563745520,523
11298,328,EUW1_7563706311,77
11299,328,EUW1_7563665088,131
11300,328,EUW1_7563619563,897
11301,328,EUW1_7563562111,72
11302,328,EUW1_7563485600,84
11303,328,EUW1_7564309312,876
11304,328,EUW1_7564271649,131
11305,328,EUW1_7564226057,233
11306,328,EUW1_7564183960,77
11307,328,EUW1_7564140787,59
11308,328,EUW1_7564107474,876
11309,328,EUW1_7564076344,131
11310,328,EUW1_7564046826,77
11311,328,EUW1_7564012386,77
11312,328,EUW1_7563978024,233
11313,328,EUW1_7563970869,77
11314,328,EUW1_7563938299,77
11315,328,EUW1_7563913352,77
11316,328,EUW1_7563900247,83
11317,328,EUW1_7563745520,523
11318,328,EUW1_7563706311,77
11319,328,EUW1_7563665088,131
11320,328,EUW1_7563619563,897
11321,328,EUW1_7563562111,72
11322,328,EUW1_7563485600,84
11323,329,EUW1_7562116196,76
11324,329,EUW1_7532214680,141
11325,329,EUW1_7531775871,9
11326,329,EUW1_7493725710,233
11327,329,EUW1_7328338850,233
11328,329,EUW1_7326283335,31
11329,329,EUW1_7325626047,122
11330,329,EUW1_7203087414,233
11331,329,EUW1_7185319188,141
11332,329,EUW1_7184142495,62
11333,329,EUW1_7181830887,17
11334,329,EUW1_7177193090,233
11335,329,EUW1_7167655844,17
11336,329,EUW1_7154031476,141
11337,329,EUW1_7151965186,50
11338,329,EUW1_7151858228,101
11339,329,EUW1_7151778068,98
11340,329,EUW1_7150850375,98
11341,329,EUW1_7150745909,98
11342,329,EUW1_7145416527,245
11343,329,EUW1_7562116196,76
11344,329,EUW1_7532214680,141
11345,329,EUW1_7531775871,9
11346,329,EUW1_7493725710,233
11347,329,EUW1_7328338850,233
11348,329,EUW1_7326283335,31
11349,329,EUW1_7325626047,122
11350,329,EUW1_7203087414,233
11351,329,EUW1_7185319188,141
11352,329,EUW1_7184142495,62
11353,329,EUW1_7181830887,17
11354,329,EUW1_7177193090,233
11355,329,EUW1_7167655844,17
11356,329,EUW1_7154031476,141
11357,329,EUW1_7151965186,50
11358,329,EUW1_7151858228,101
11359,329,EUW1_7151778068,98
11360,329,EUW1_7150850375,98
11361,329,EUW1_7150745909,98
11362,329,EUW1_7145416527,245
11363,330,EUW1_7563754714,143
11364,330,EUW1_7563311593,145
11365,330,EUW1_7563274068,126
11366,330,EUW1_7551926407,3
11367,330,EUW1_7537302595,42
11368,330,EUW1_7525572515,113
11369,330,EUW1_7525532379,42
11370,330,EUW1_7523619986,90
11371,330,EUW1_7523555427,10
11372,330,EUW1_7523511082,4
11373,330,EUW1_7522626747,99
11374,330,EUW1_7522586710,235
11375,330,EUW1_7520566644,74
11376,330,EUW1_7519983405,523
11377,330,EUW1_7519957874,90
11378,330,EUW1_7519913296,136
11379,330,EUW1_7519862809,777
11380,330,EUW1_7517625677,800
11381,330,EUW1_7517565977,800
11382,330,EUW1_7516924681,34
11383,330,EUW1_7563754714,143
11384,330,EUW1_7563311593,145
11385,330,EUW1_7563274068,126
11386,330,EUW1_7551926407,3
11387,330,EUW1_7537302595,42
11388,330,EUW1_7525572515,113
11389,330,EUW1_7525532379,42
11390,330,EUW1_7523619986,90
11391,330,EUW1_7523555427,10
11392,330,EUW1_7523511082,4
11393,330,EUW1_7522626747,99
11394,330,EUW1_7522586710,235
11395,330,EUW1_7520566644,74
11396,330,EUW1_7519983405,523
11397,330,EUW1_7519957874,90
11398,330,EUW1_7519913296,136
11399,330,EUW1_7519862809,777
11400,330,EUW1_7517625677,800
11401,330,EUW1_7517565977,800
11402,330,EUW1_7516924681,34
11403,331,EUW1_7377615892,245
11404,331,EUW1_7370252856,111
11405,331,EUW1_7370243494,103
11406,331,EUW1_7370188927,103
11407,331,EUW1_7370115737,245
11408,331,EUW1_7370060333,53
11409,331,EUW1_7368943810,245
11410,331,EUW1_7368871355,517
11411,331,EUW1_7368810711,103
11412,331,EUW1_7368533128,53
11413,331,EUW1_7368500602,103
11414,331,EUW1_7368451332,103
11415,331,EUW1_7367985794,517
11416,331,EUW1_7367923842,103
11417,331,EUW1_7202544967,80
11418,331,EUW1_7202509270,517
11419,331,EUW1_7202435715,103
11420,331,EUW1_7202397751,45
11421,331,EUW1_7198541729,76
11422,331,EUW1_7198452889,245
11423,331,EUW1_7377615892,245
11424,331,EUW1_7370252856,111
11425,331,EUW1_7370243494,103
11426,331,EUW1_7370188927,103
11427,331,EUW1_7370115737,245
11428,331,EUW1_7370060333,53
11429,331,EUW1_7368943810,245
11430,331,EUW1_7368871355,517
11431,331,EUW1_7368810711,103
11432,331,EUW1_7368533128,53
11433,331,EUW1_7368500602,103
11434,331,EUW1_7368451332,103
11435,331,EUW1_7367985794,517
11436,331,EUW1_7367923842,103
11437,331,EUW1_7202544967,80
11438,331,EUW1_7202509270,517
11439,331,EUW1_7202435715,103
11440,331,EUW1_7202397751,45
11441,331,EUW1_7198541729,76
11442,331,EUW1_7198452889,245
11443,332,EUW1_7553873672,54
11444,333,EUW1_7525252059,238
11445,333,EUW1_7525139869,238
11446,333,EUW1_7524631855,238
11447,333,EUW1_7524018057,157
11448,333,EUW1_7524011750,157
11449,333,EUW1_7466444846,157
11450,333,EUW1_7466383476,157
11451,333,EUW1_7451190338,45
11452,333,EUW1_7449326611,238
11453,333,EUW1_7449289189,157
11454,333,EUW1_7434663038,238
11455,333,EUW1_7434648761,81
11456,333,EUW1_7434611090,238
11457,333,EUW1_7433751057,4
11458,333,EUW1_7432220896,29
11459,333,EUW1_7432164672,238
11460,333,EUW1_7432128728,238
11461,333,EUW1_7432090476,238
11462,333,EUW1_7430570394,84
11463,333,EUW1_7430553208,48
11464,333,EUW1_7525252059,238
11465,333,EUW1_7525139869,238
11466,333,EUW1_7524631855,238
11467,333,EUW1_7524018057,157
11468,333,EUW1_7524011750,157
11469,333,EUW1_7466444846,157
11470,333,EUW1_7466383476,157
11471,333,EUW1_7451190338,45
11472,333,EUW1_7449326611,238
11473,333,EUW1_7449289189,157
11474,333,EUW1_7434663038,238
11475,333,EUW1_7434648761,81
11476,333,EUW1_7434611090,238
11477,333,EUW1_7433751057,4
11478,333,EUW1_7432220896,29
11479,333,EUW1_7432164672,238
11480,333,EUW1_7432128728,238
11481,333,EUW1_7432090476,238
11482,333,EUW1_7430570394,84
11483,333,EUW1_7430553208,48
11484,334,EUW1_7297380822,92
11485,334,EUW1_7297309575,99
11486,334,EUW1_7297270816,157
11487,334,EUW1_7296311008,101
11488,334,EUW1_7296305903,25
11489,334,EUW1_7296295662,99
11490,334,EUW1_7296253148,157
11491,334,EUW1_7296224402,99
11492,334,EUW1_7294506912,266
11493,334,EUW1_7294463784,84
11494,334,EUW1_7294427232,74
11495,334,EUW1_7294366509,99
11496,334,EUW1_7294041550,157
11497,334,EUW1_7294008115,145
11498,334,EUW1_7292895115,74
11499,334,EUW1_7292894720,74
11500,334,EUW1_7292868306,81
11501,334,EUW1_7288923405,115
11502,334,EUW1_7277503160,83
11503,334,EUW1_7277444163,83
11504,334,EUW1_7297380822,92
11505,334,EUW1_7297309575,99
11506,334,EUW1_7297270816,157
11507,334,EUW1_7296311008,101
11508,334,EUW1_7296305903,25
11509,334,EUW1_7296295662,99
11510,334,EUW1_7296253148,157
11511,334,EUW1_7296224402,99
11512,334,EUW1_7294506912,266
11513,334,EUW1_7294463784,84
11514,334,EUW1_7294427232,74
11515,334,EUW1_7294366509,99
11516,334,EUW1_7294041550,157
11517,334,EUW1_7294008115,145
11518,334,EUW1_7292895115,74
11519,334,EUW1_7292894720,74
11520,334,EUW1_7292868306,81
11521,334,EUW1_7288923405,115
11522,334,EUW1_7277503160,83
11523,334,EUW1_7277444163,83
11524,335,EUW1_7399602724,267
11525,335,EUW1_7399523586,432
11526,335,EUW1_7399452873,888
11527,335,EUW1_7398733026,201
11528,335,EUW1_7398658409,555
11529,335,EUW1_7398581213,888
11530,335,EUW1_7398430540,888
11531,335,EUW1_7397545081,526
11532,335,EUW1_7397345594,432
11533,335,EUW1_7397106515,526
11534,335,EUW1_7397058905,111
11535,335,EUW1_7396985700,201
11536,335,EUW1_7396966012,412
11537,335,EUW1_7396931416,111
11538,335,EUW1_7396929755,111
11539,335,EUW1_7396784617,111
11540,335,EUW1_7396739368,80
11541,335,EUW1_7396669804,526
11542,335,EUW1_7396607773,201
11543,335,EUW1_7396559608,201
11544,335,EUW1_7399602724,267
11545,335,EUW1_7399523586,432
11546,335,EUW1_7399452873,888
11547,335,EUW1_7398733026,201
11548,335,EUW1_7398658409,555
11549,335,EUW1_7398581213,888
11550,335,EUW1_7398430540,888
11551,335,EUW1_7397545081,526
11552,335,EUW1_7397345594,432
11553,335,EUW1_7397106515,526
11554,335,EUW1_7397058905,111
11555,335,EUW1_7396985700,201
11556,335,EUW1_7396966012,412
11557,335,EUW1_7396931416,111
11558,335,EUW1_7396929755,111
11559,335,EUW1_7396784617,111
11560,335,EUW1_7396739368,80
11561,335,EUW1_7396669804,526
11562,335,EUW1_7396607773,201
11563,335,EUW1_7396559608,201
11564,336,EUW1_7552949938,76
11565,336,EUW1_7547651692,22
11566,336,EUW1_7539835413,412
11567,336,EUW1_7537124517,22
11568,336,EUW1_7536096649,412
11569,336,EUW1_7535724989,22
11570,336,EUW1_7535203448,22
11571,336,EUW1_7534912841,67
11572,336,EUW1_7532517025,22
11573,336,EUW1_7529854815,67
11574,336,EUW1_7529318843,157
11575,336,EUW1_7529258796,67
11576,336,EUW1_7528717051,67
11577,336,EUW1_7528557274,67
11578,336,EUW1_7528313421,107
11579,336,EUW1_7527556926,81
11580,336,EUW1_7527097597,67
11581,336,EUW1_7526791365,99
11582,336,EUW1_7525585729,82
11583,336,EUW1_7524711614,107
11584,336,EUW1_7552949938,76
11585,336,EUW1_7547651692,22
11586,336,EUW1_7539835413,412
11587,336,EUW1_7537124517,22
11588,336,EUW1_7536096649,412
11589,336,EUW1_7535724989,22
11590,336,EUW1_7535203448,22
11591,336,EUW1_7534912841,67
11592,336,EUW1_7532517025,22
11593,336,EUW1_7529854815,67
11594,336,EUW1_7529318843,157
11595,336,EUW1_7529258796,67
11596,336,EUW1_7528717051,67
11597,336,EUW1_7528557274,67
11598,336,EUW1_7528313421,107
11599,336,EUW1_7527556926,81
11600,336,EUW1_7527097597,67
11601,336,EUW1_7526791365,99
11602,336,EUW1_7525585729,82
11603,336,EUW1_7524711614,107
11604,337,EUW1_7551100023,111
11605,337,EUW1_7551047732,111
11606,337,EUW1_7546945715,111
11607,337,EUW1_7546851126,111
11608,337,EUW1_7524384348,111
11609,337,EUW1_7524351521,111
11610,337,EUW1_7521736049,111
11611,337,EUW1_7521692817,111
11612,337,EUW1_7520720024,111
11613,337,EUW1_7520673222,111
11614,337,EUW1_7520532885,111
11615,337,EUW1_7520496690,25
11616,337,EUW1_7520266312,22
11617,337,EUW1_7520247125,18
11618,337,EUW1_7514409276,44
11619,337,EUW1_7514379510,81
11620,337,EUW1_7514348683,245
11621,337,EUW1_7514234974,7
11622,337,EUW1_7514139617,202
11623,337,EUW1_7514109264,41
11624,337,EUW1_7551100023,111
11625,337,EUW1_7551047732,111
11626,337,EUW1_7546945715,111
11627,337,EUW1_7546851126,111
11628,337,EUW1_7524384348,111
11629,337,EUW1_7524351521,111
11630,337,EUW1_7521736049,111
11631,337,EUW1_7521692817,111
11632,337,EUW1_7520720024,111
11633,337,EUW1_7520673222,111
11634,337,EUW1_7520532885,111
11635,337,EUW1_7520496690,25
11636,337,EUW1_7520266312,22
11637,337,EUW1_7520247125,18
11638,337,EUW1_7514409276,44
11639,337,EUW1_7514379510,81
11640,337,EUW1_7514348683,245
11641,337,EUW1_7514234974,7
11642,337,EUW1_7514139617,202
11643,337,EUW1_7514109264,41
11644,339,EUW1_7567991788,99
11645,339,EUW1_7566887280,27
11646,339,EUW1_7566847775,240
11647,339,EUW1_7566783289,887
11648,339,EUW1_7566585114,99
11649,339,EUW1_7565931326,901
11650,339,EUW1_7564750905,17
11651,339,EUW1_7564668258,85
11652,339,EUW1_7564631927,2
11653,339,EUW1_7564557260,41
11654,339,EUW1_7563504034,8
11655,339,EUW1_7563429744,777
11656,339,EUW1_7563356291,246
11657,339,EUW1_7560763593,55
11658,339,EUW1_7560484581,516
11659,339,EUW1_7560440406,99
11660,339,EUW1_7558347309,115
11661,339,EUW1_7558298550,161
11662,339,EUW1_7555994087,105
11663,339,EUW1_7555940948,25
11664,339,EUW1_7567991788,99
11665,339,EUW1_7566887280,27
11666,339,EUW1_7566847775,240
11667,339,EUW1_7566783289,887
11668,339,EUW1_7566585114,99
11669,339,EUW1_7565931326,901
11670,339,EUW1_7564750905,17
11671,339,EUW1_7564668258,85
11672,339,EUW1_7564631927,2
11673,339,EUW1_7564557260,41
11674,339,EUW1_7563504034,8
11675,339,EUW1_7563429744,777
11676,339,EUW1_7563356291,246
11677,339,EUW1_7560763593,55
11678,339,EUW1_7560484581,516
11679,339,EUW1_7560440406,99
11680,339,EUW1_7558347309,115
11681,339,EUW1_7558298550,161
11682,339,EUW1_7555994087,105
11683,339,EUW1_7555940948,25
11684,341,EUW1_7566887280,32
11685,341,EUW1_7566847775,518
11686,341,EUW1_7566783289,25
11687,341,EUW1_7564750905,888
11688,341,EUW1_7564668258,60
11689,341,EUW1_7564631927,16
11690,341,EUW1_7564557260,64
11691,341,EUW1_7563504034,800
11692,341,EUW1_7563429744,57
11693,341,EUW1_7563356291,113
11694,341,EUW1_7560763593,27
11695,341,EUW1_7545066945,429
11696,341,EUW1_7544958670,432
11697,341,EUW1_7544895915,53
11698,341,EUW1_7544822988,555
11699,341,EUW1_7540647596,902
11700,341,EUW1_7540530963,37
11701,341,EUW1_7533531927,526
11702,341,EUW1_7533488978,910
11703,341,EUW1_7533433380,223
11704,341,EUW1_7566887280,32
11705,341,EUW1_7566847775,518
11706,341,EUW1_7566783289,25
11707,341,EUW1_7564750905,888
11708,341,EUW1_7564668258,60
11709,341,EUW1_7564631927,16
11710,341,EUW1_7564557260,64
11711,341,EUW1_7563504034,800
11712,341,EUW1_7563429744,57
11713,342,EUW1_7563497979,421
11714,342,EUW1_7563453115,23
11715,342,EUW1_7557540798,29
11716,342,EUW1_7557495942,516
11717,342,EUW1_7554514120,360
11718,342,EUW1_7554460814,55
11719,342,EUW1_7554420486,350
11720,342,EUW1_7554385786,72
11721,342,EUW1_7527519366,245
11722,342,EUW1_7527496732,31
11723,342,EUW1_7523670833,30
11724,342,EUW1_7504997415,26
11725,342,EUW1_7504865267,98
11726,342,EUW1_7504844958,82
11727,342,EUW1_7494992289,33
11728,342,EUW1_7494863917,78
11729,342,EUW1_7494827833,31
11730,342,EUW1_7494804229,33
11731,342,EUW1_7494022294,150
11732,342,EUW1_7493995964,36
11733,342,EUW1_7563497979,421
11734,342,EUW1_7563453115,23
11735,342,EUW1_7557540798,29
11736,342,EUW1_7557495942,516
11737,342,EUW1_7554514120,360
11738,342,EUW1_7554460814,55
11739,342,EUW1_7554420486,350
11740,342,EUW1_7554385786,72
11741,342,EUW1_7527519366,245
11742,342,EUW1_7527496732,31
11743,342,EUW1_7523670833,30
11744,342,EUW1_7504997415,26
11745,342,EUW1_7504865267,98
11746,342,EUW1_7504844958,82
11747,342,EUW1_7494992289,33
11748,342,EUW1_7494863917,78
11749,342,EUW1_7494827833,31
11750,342,EUW1_7494804229,33
11751,342,EUW1_7494022294,150
11752,342,EUW1_7493995964,36
11753,343,EUW1_7567936795,897
11754,343,EUW1_7567905548,9
11755,343,EUW1_7567860184,876
11756,343,EUW1_7567830416,516
11757,343,EUW1_7567806020,107
11758,343,EUW1_7567185973,910
11759,343,EUW1_7567130234,800
11760,343,EUW1_7567089089,893
11761,343,EUW1_7567055961,233
11762,343,EUW1_7566998878,799
11763,343,EUW1_7565870443,79
11764,343,EUW1_7564867970,200
11765,343,EUW1_7564826232,233
11766,343,EUW1_7564784817,48
11767,343,EUW1_7564738551,90
11768,343,EUW1_7564459328,804
11769,343,EUW1_7563434466,34
11770,343,EUW1_7563365760,82
11771,343,EUW1_7563318414,799
11772,343,EUW1_7563267299,893
11773,343,EUW1_7567936795,897
11774,343,EUW1_7567905548,9
11775,343,EUW1_7567860184,876
11776,343,EUW1_7567830416,516
11777,343,EUW1_7567806020,107
11778,343,EUW1_7567185973,910
11779,343,EUW1_7567130234,800
11780,343,EUW1_7567089089,893
11781,343,EUW1_7567055961,233
11782,343,EUW1_7566998878,799
11783,343,EUW1_7565870443,79
11784,343,EUW1_7564867970,200
11785,343,EUW1_7564826232,233
11786,343,EUW1_7564784817,48
11787,343,EUW1_7564738551,90
11788,343,EUW1_7564459328,804
11789,343,EUW1_7563434466,34
11790,343,EUW1_7563365760,82
11791,343,EUW1_7563318414,799
11792,343,EUW1_7563267299,893
11793,344,EUW1_7546008365,12
11794,344,EUW1_7532615858,32
11795,344,EUW1_7532597405,75
11796,344,EUW1_7531319335,53
11797,344,EUW1_7527338384,29
11798,344,EUW1_7526643564,38
11799,344,EUW1_7525736792,29
11800,344,EUW1_7525684153,35
11801,344,EUW1_7523714477,29
11802,344,EUW1_7519147075,17
11803,344,EUW1_7519140732,29
11804,344,EUW1_7507349642,412
11805,344,EUW1_7507308482,29
11806,344,EUW1_7506302064,111
11807,344,EUW1_7506258024,29
11808,344,EUW1_7506224801,38
11809,344,EUW1_7505189652,29
11810,344,EUW1_7505152117,15
11811,344,EUW1_7504990668,29
11812,344,EUW1_7504647760,29
11813,344,EUW1_7546008365,12
11814,344,EUW1_7532615858,32
11815,344,EUW1_7532597405,75
11816,344,EUW1_7531319335,53
11817,344,EUW1_7527338384,29
11818,344,EUW1_7526643564,38
11819,344,EUW1_7525736792,29
11820,344,EUW1_7525684153,35
11821,344,EUW1_7523714477,29
11822,344,EUW1_7519147075,17
11823,344,EUW1_7519140732,29
11824,344,EUW1_7507349642,412
11825,344,EUW1_7507308482,29
11826,344,EUW1_7506302064,111
11827,344,EUW1_7506258024,29
11828,344,EUW1_7506224801,38
11829,344,EUW1_7505189652,29
11830,344,EUW1_7505152117,15
11831,344,EUW1_7504990668,29
11832,344,EUW1_7504647760,29
11833,345,EUW1_7544878678,99
11834,345,EUW1_7543753424,99
11835,345,EUW1_7539591807,99
11836,345,EUW1_7538251436,32
11837,345,EUW1_7536121627,99
11838,345,EUW1_7536069473,99
11839,345,EUW1_7536043368,99
11840,345,EUW1_7528434998,101
11841,345,EUW1_7524367741,800
11842,345,EUW1_7517642753,99
11843,345,EUW1_7510201853,99
11844,345,EUW1_7510165346,53
11845,345,EUW1_7506043224,10
11846,345,EUW1_7506011191,32
11847,345,EUW1_7497440910,154
11848,345,EUW1_7497401020,99
11849,346,EUW1_7465579258,17
11850,346,EUW1_7465557599,235
11851,346,EUW1_7465534659,23
11852,346,EUW1_7465492293,23
11853,346,EUW1_7465475071,17
11854,346,EUW1_7465451151,36
11855,346,EUW1_7465435470,57
11856,346,EUW1_7465404561,235
11857,346,EUW1_7465372947,57
11858,346,EUW1_7465338326,23
11859,346,EUW1_7465311411,17
11860,346,EUW1_7465291406,235
11861,346,EUW1_7465270371,117
11862,346,EUW1_7465226676,235
11863,346,EUW1_7465052577,57
11864,346,EUW1_7465031330,17
11865,346,EUW1_7465023320,81
11866,346,EUW1_7464412165,51
11867,346,EUW1_7464400483,67
11868,346,EUW1_7464363191,17
11869,346,EUW1_7465579258,17
11870,346,EUW1_7465557599,235
11871,346,EUW1_7465534659,23
11872,346,EUW1_7465492293,23
11873,346,EUW1_7465475071,17
11874,346,EUW1_7465451151,36
11875,346,EUW1_7465435470,57
11876,346,EUW1_7465404561,235
11877,346,EUW1_7465372947,57
11878,346,EUW1_7465338326,23
11879,346,EUW1_7465311411,17
11880,346,EUW1_7465291406,235
11881,346,EUW1_7465270371,117
11882,346,EUW1_7465226676,235
11883,346,EUW1_7465052577,57
11884,346,EUW1_7465031330,17
11885,346,EUW1_7465023320,81
11886,346,EUW1_7464412165,51
11887,346,EUW1_7464400483,67
11888,346,EUW1_7464363191,17
11889,347,EUW1_7552479057,238
11890,347,EUW1_7552144739,41
11891,347,EUW1_7552130607,22
11892,347,EUW1_7550756169,888
11893,347,EUW1_7550747675,876
11894,347,EUW1_7550730253,12
11895,347,EUW1_7549513140,147
11896,347,EUW1_7549490534,432
11897,347,EUW1_7548644067,29
11898,347,EUW1_7548602458,126
11899,347,EUW1_7547837493,238
11900,347,EUW1_7547793801,412
11901,347,EUW1_7546958324,157
11902,347,EUW1_7546911509,25
11903,347,EUW1_7545052296,105
11904,347,EUW1_7545004575,67
11905,347,EUW1_7544941197,202
11906,347,EUW1_7542834793,777
11907,347,EUW1_7542761746,142
11908,347,EUW1_7542725528,13
11909,347,EUW1_7552479057,238
11910,347,EUW1_7552144739,41
11911,347,EUW1_7552130607,22
11912,347,EUW1_7550756169,888
11913,347,EUW1_7550747675,876
11914,347,EUW1_7550730253,12
11915,347,EUW1_7549513140,147
11916,347,EUW1_7549490534,432
11917,347,EUW1_7548644067,29
11918,347,EUW1_7548602458,126
11919,347,EUW1_7547837493,238
11920,347,EUW1_7547793801,412
11921,347,EUW1_7546958324,157
11922,347,EUW1_7546911509,25
11923,347,EUW1_7545052296,105
11924,347,EUW1_7545004575,67
11925,347,EUW1_7544941197,202
11926,347,EUW1_7542834793,777
11927,347,EUW1_7542761746,142
11928,347,EUW1_7542725528,13
11929,348,EUW1_7553111183,50
11930,348,EUW1_7553049909,18
11931,348,EUW1_7552981550,222
11932,348,EUW1_7551946754,145
11933,348,EUW1_7551918446,122
11934,348,EUW1_7551894533,254
11935,348,EUW1_7544774152,23
11936,348,EUW1_7544735649,50
11937,348,EUW1_7544673270,18
11938,348,EUW1_7544618166,131
11939,348,EUW1_7544538256,20
11940,348,EUW1_7544482476,360
11941,348,EUW1_7544403565,360
11942,348,EUW1_7544332288,222
11943,348,EUW1_7538254457,23
11944,348,EUW1_7537613964,69
11945,348,EUW1_7537583491,50
11946,348,EUW1_7535615173,106
11947,348,EUW1_7535581273,11
11948,348,EUW1_7535545488,875
11949,348,EUW1_7553111183,50
11950,348,EUW1_7553049909,18
11951,348,EUW1_7552981550,222
11952,348,EUW1_7551946754,145
11953,348,EUW1_7551918446,122
11954,348,EUW1_7551894533,254
11955,348,EUW1_7544774152,23
11956,348,EUW1_7544735649,50
11957,348,EUW1_7544673270,18
11958,348,EUW1_7544618166,131
11959,348,EUW1_7544538256,20
11960,348,EUW1_7544482476,360
11961,348,EUW1_7544403565,360
11962,348,EUW1_7544332288,222
11963,348,EUW1_7538254457,23
11964,348,EUW1_7537613964,69
11965,348,EUW1_7537583491,50
11966,348,EUW1_7535615173,106
11967,348,EUW1_7535581273,11
11968,348,EUW1_7535545488,875
11969,349,EUW1_7567708101,83
11970,349,EUW1_7561262636,78
11971,349,EUW1_7561185355,516
11972,349,EUW1_7546537093,24
11973,349,EUW1_7546513252,897
11974,349,EUW1_7546440175,6
11975,349,EUW1_7546394741,75
11976,349,EUW1_7543346693,117
11977,349,EUW1_7543299382,3
11978,349,EUW1_7543235610,127
11979,349,EUW1_7543170574,517
11980,349,EUW1_7543094828,90
11981,349,EUW1_7543007332,90
11982,349,EUW1_7526917060,432
11983,349,EUW1_7526886038,36
11984,349,EUW1_7526846277,516
11985,349,EUW1_7521902253,799
11986,349,EUW1_7521865724,82
11987,349,EUW1_7521813386,41
